id,Category_code,Category_name,PIM_Category_ID,isTopNav,Parent_ID,Level,created_at,updated_at
1275,pcmcat155100050014,Applications,pcmcat155100050014,0,137,3,24/09/2018 16:00,24/09/2018 16:00
1276,abcat0208002,Alkaline Batteries,abcat0208002,0,151,3,24/09/2018 16:00,24/09/2018 16:00
1277,abcat0410024,Camcorder Batteries & Power,abcat0410024,0,151,3,24/09/2018 16:00,24/09/2018 16:00
1278,abcat0410012,Camera Batteries & Power,abcat0410012,0,151,3,24/09/2018 16:00,24/09/2018 16:00
1279,abcat0811004,Cell Phone Batteries & Chargers,abcat0811004,0,151,3,24/09/2018 16:00,24/09/2018 16:00
1280,abcat0811012,Cordless Phone Batteries,abcat0811012,0,151,3,24/09/2018 16:00,24/09/2018 16:00
1281,pcmcat748300682744,Drone Batteries,pcmcat748300682744,0,151,3,24/09/2018 16:00,24/09/2018 16:00
1282,pcmcat265100050011,Electric Car Chargers,pcmcat265100050011,0,151,3,24/09/2018 16:00,24/09/2018 16:00
1283,abcat0307024,GPS Chargers & Adapters,abcat0307024,0,151,3,24/09/2018 16:00,24/09/2018 16:00
1284,pcmcat325700050004,Hearing Aid Batteries,pcmcat325700050004,0,151,3,24/09/2018 16:00,24/09/2018 16:00
1285,pcmcat183800050006,Laptop Batteries,pcmcat183800050006,0,151,3,24/09/2018 16:00,24/09/2018 16:00
1286,abcat0208003,Lithium Batteries,abcat0208003,0,151,3,24/09/2018 16:00,24/09/2018 16:00
1287,pcmcat229900050006,PDA Batteries,pcmcat229900050006,0,151,3,24/09/2018 16:00,24/09/2018 16:00
1288,pcmcat1491416706156,Portable Power & Alternative Energy,pcmcat1491416706156,0,151,3,24/09/2018 16:00,24/09/2018 16:00
1289,abcat0208005,Rechargeable Batteries,abcat0208005,0,151,3,24/09/2018 16:00,24/09/2018 16:00
1290,abcat0208006,Specialty Batteries,abcat0208006,0,151,3,24/09/2018 16:00,24/09/2018 16:00
1291,abcat0515042,Surge Protectors & Power,abcat0515042,0,151,3,24/09/2018 16:00,24/09/2018 16:00
1292,pcmcat229900050003,iPod & MP3 Batteries & Chargers,pcmcat229900050003,0,151,3,24/09/2018 16:00,24/09/2018 16:00
1293,abcat0208030,MP3 Player Batteries,abcat0208030,0,151,3,24/09/2018 16:00,24/09/2018 16:00
1294,pcmcat229900050005,TV & Video Power,pcmcat229900050005,0,151,3,24/09/2018 16:00,24/09/2018 16:00
1295,pcmcat322300050019,Home Theater Remote Controls,pcmcat322300050019,0,151,3,24/09/2018 16:00,24/09/2018 16:00
1296,abcat0515027,Laptop Batteries & Power Supplies,abcat0515027,0,151,3,24/09/2018 16:00,24/09/2018 16:00
1297,pcmcat229900050004,Mobile Phone Batteries & Chargers,pcmcat229900050004,0,151,3,24/09/2018 16:00,24/09/2018 16:00
1298,pcmcat748300654949,Bathroom Furniture,pcmcat748300654949,0,152,3,24/09/2018 16:00,24/09/2018 16:00
1299,pcmcat272800050011,Bedroom,pcmcat272800050011,0,152,3,24/09/2018 16:00,24/09/2018 16:00
1300,pcmcat253700050027,Clocks,pcmcat253700050027,0,152,3,24/09/2018 16:00,24/09/2018 16:00
1301,pcmcat219100050010,Game Room & Bar Furniture,pcmcat219100050010,0,152,3,24/09/2018 16:00,24/09/2018 16:00
1302,pcmcat249700050007,Home Theater Furniture,pcmcat249700050007,0,152,3,24/09/2018 16:00,24/09/2018 16:00
1303,pcmcat357400050006,Humidors,pcmcat357400050006,0,152,3,24/09/2018 16:00,24/09/2018 16:00
1304,pcmcat748300655035,Kitchen & Dining Furniture,pcmcat748300655035,0,152,3,24/09/2018 16:00,24/09/2018 16:00
1305,pcmcat272800050000,Living Room Furniture,pcmcat272800050000,0,152,3,24/09/2018 16:00,24/09/2018 16:00
1306,abcat0809000,Office Furniture & Storage,abcat0809000,0,152,3,24/09/2018 16:00,24/09/2018 16:00
1307,pcmcat179200050008,Patio Furniture & Decor,pcmcat179200050008,0,152,3,24/09/2018 16:00,24/09/2018 16:00
1308,pcmcat286300050020,Wall Art,pcmcat286300050020,0,152,3,24/09/2018 16:00,24/09/2018 16:00
1309,pcmcat184500050000,Furniture Assembly,pcmcat184500050000,0,152,3,24/09/2018 16:00,24/09/2018 16:00
1310,pcmcat272800050005,Kitchen & Dining Furniture,pcmcat272800050005,0,152,3,24/09/2018 16:00,24/09/2018 16:00
1311,pcmcat748300321165,College Dorm Room Furniture,pcmcat748300321165,0,152,3,24/09/2018 16:00,24/09/2018 16:00
1312,pcmcat272800050018,Kids' Furniture,pcmcat272800050018,0,152,3,24/09/2018 16:00,24/09/2018 16:00
1313,pcmcat257400050023,Lamps & Lighting,pcmcat257400050023,0,152,3,24/09/2018 16:00,24/09/2018 16:00
1314,pcmcat1491416067638,Autonomous Lawn Care,pcmcat1491416067638,0,153,3,24/09/2018 16:00,24/09/2018 16:00
1315,abcat0911003,Commercial & Garage Vacuums,abcat0911003,0,153,3,24/09/2018 16:00,24/09/2018 16:00
1316,pcmcat265100050011,Electric Car Chargers,pcmcat265100050011,0,153,3,24/09/2018 16:00,24/09/2018 16:00
1317,pcmcat345400050001,Garage Door Openers,pcmcat345400050001,0,153,3,24/09/2018 16:00,24/09/2018 16:00
1318,pcmcat1498839452888,Garage Flooring,pcmcat1498839452888,0,153,3,24/09/2018 16:00,24/09/2018 16:00
1319,pcmcat253600050029,Garage Storage & Organization,pcmcat253600050029,0,153,3,24/09/2018 16:00,24/09/2018 16:00
1320,pcmcat1491416706156,Portable Power & Alternative Energy,pcmcat1491416706156,0,153,3,24/09/2018 16:00,24/09/2018 16:00
1321,pcmcat1477674781920,Sprinkler & Irrigation Controls,pcmcat1477674781920,0,153,3,24/09/2018 16:00,24/09/2018 16:00
1322,pcmcat1491411624384,Tool Chests & Parts Racks,pcmcat1491411624384,0,153,3,24/09/2018 16:00,24/09/2018 16:00
1323,pcmcat1491415592101,Workbenches & Stools,pcmcat1491415592101,0,153,3,24/09/2018 16:00,24/09/2018 16:00
1324,pcmcat341100050006,Cleaning Products,pcmcat341100050006,0,154,3,24/09/2018 16:00,24/09/2018 16:00
1325,pcmcat253700050027,Clocks,pcmcat253700050027,0,154,3,24/09/2018 16:00,24/09/2018 16:00
1326,pcmcat308400050004,Emergency Preparedness,pcmcat308400050004,0,154,3,24/09/2018 16:00,24/09/2018 16:00
1327,pcmcat254000050006,Flashlights & Portable Lights,pcmcat254000050006,0,154,3,24/09/2018 16:00,24/09/2018 16:00
1328,pcmcat303600050001,Household Batteries,pcmcat303600050001,0,154,3,24/09/2018 16:00,24/09/2018 16:00
1329,abcat0912025,Kitchen Gadgets,abcat0912025,0,154,3,24/09/2018 16:00,24/09/2018 16:00
1330,pcmcat253700050018,"Luggage, Bags & Travel",pcmcat253700050018,0,154,3,24/09/2018 16:00,24/09/2018 16:00
1331,pcmcat275600050000,Office & School Supplies,pcmcat275600050000,0,154,3,24/09/2018 16:00,24/09/2018 16:00
1332,pcmcat251300050011,Tools,pcmcat251300050011,0,154,3,24/09/2018 16:00,24/09/2018 16:00
1333,pcmcat312600050007,Trash Cans,pcmcat312600050007,0,154,3,24/09/2018 16:00,24/09/2018 16:00
1334,pcmcat345400050007,Floor Mats,pcmcat345400050007,0,154,3,24/09/2018 16:00,24/09/2018 16:00
1335,pcmcat256000050001,Desk Lamps,pcmcat256000050001,0,155,3,24/09/2018 16:00,24/09/2018 16:00
1336,pcmcat152100050032,DJ Lighting & Effects,pcmcat152100050032,0,155,3,24/09/2018 16:00,24/09/2018 16:00
1337,pcmcat254000050006,Flashlights & Portable Lights,pcmcat254000050006,0,155,3,24/09/2018 16:00,24/09/2018 16:00
1338,pcmcat1500928861103,Headlamps & Wearable Lights,pcmcat1500928861103,0,155,3,24/09/2018 16:00,24/09/2018 16:00
1339,pcmcat1500928770880,Night-Lights,pcmcat1500928770880,0,155,3,24/09/2018 16:00,24/09/2018 16:00
1340,pcmcat179200050010,Outdoor Lighting,pcmcat179200050010,0,155,3,24/09/2018 16:00,24/09/2018 16:00
1341,pcmcat345400050002,Smart Lighting,pcmcat345400050002,0,155,3,24/09/2018 16:00,24/09/2018 16:00
1342,pcmcat341100050009,LED Light Bulbs,pcmcat341100050009,0,155,3,24/09/2018 16:00,24/09/2018 16:00
1343,pcmcat341100050010,Solar Lamps,pcmcat341100050010,0,155,3,24/09/2018 16:00,24/09/2018 16:00
1344,pcmcat1491416067638,Autonomous Lawn Care,pcmcat1491416067638,0,158,3,24/09/2018 16:00,24/09/2018 16:00
1345,pcmcat334800050011,Bug Zappers,pcmcat334800050011,0,158,3,24/09/2018 16:00,24/09/2018 16:00
1346,pcmcat273800050032,Coolers,pcmcat273800050032,0,158,3,24/09/2018 16:00,24/09/2018 16:00
1347,pcmcat387800050018,Fire Pits & Outdoor Fireplaces,pcmcat387800050018,0,158,3,24/09/2018 16:00,24/09/2018 16:00
1348,pcmcat179200050003,Grills,pcmcat179200050003,0,158,3,24/09/2018 16:00,24/09/2018 16:00
1349,pcmcat179200050010,Outdoor Lighting,pcmcat179200050010,0,158,3,24/09/2018 16:00,24/09/2018 16:00
1350,abcat0205006,Outdoor Speakers,abcat0205006,0,158,3,24/09/2018 16:00,24/09/2018 16:00
1351,pcmcat333800050005,Outdoor TVs,pcmcat333800050005,0,158,3,24/09/2018 16:00,24/09/2018 16:00
1352,pcmcat179200050013,Patio Heaters,pcmcat179200050013,0,158,3,24/09/2018 16:00,24/09/2018 16:00
1353,pcmcat179200050008,Patio Furniture & Decor,pcmcat179200050008,0,158,3,24/09/2018 16:00,24/09/2018 16:00
1354,pcmcat1477674781920,Sprinkler & Irrigation Controls,pcmcat1477674781920,0,158,3,24/09/2018 16:00,24/09/2018 16:00
1355,pcmcat179200050009,Fire Pits,pcmcat179200050009,0,158,3,24/09/2018 16:00,24/09/2018 16:00
1356,pcmcat179200050018,Outdoor Video,pcmcat179200050018,0,158,3,24/09/2018 16:00,24/09/2018 16:00
1357,pcmcat253600050013,Lawn & Garden Care,pcmcat253600050013,0,158,3,24/09/2018 16:00,24/09/2018 16:00
1358,pcmcat253600050028,Sheds & Outdoor Storage,pcmcat253600050028,0,158,3,24/09/2018 16:00,24/09/2018 16:00
1359,pcmcat179200050014,Appliances,pcmcat179200050014,0,158,3,24/09/2018 16:00,24/09/2018 16:00
1360,pcmcat179200050017,Outdoor Audio,pcmcat179200050017,0,158,3,24/09/2018 16:00,24/09/2018 16:00
1361,pcmcat748300670708,Pet Cameras,pcmcat748300670708,0,159,3,24/09/2018 16:00,24/09/2018 16:00
1362,pcmcat748300670920,Pet Grooming & Health,pcmcat748300670920,0,159,3,24/09/2018 16:00,24/09/2018 16:00
1363,pcmcat748300670493,"Pet Collars, Leashes & Apparel",pcmcat748300670493,0,159,3,24/09/2018 16:00,24/09/2018 16:00
1364,pcmcat748300670663,Pet Containment & Wireless Fences,pcmcat748300670663,0,159,3,24/09/2018 16:00,24/09/2018 16:00
1365,pcmcat748300670429,"Pet Feeders, Bowls & Food",pcmcat748300670429,0,159,3,24/09/2018 16:00,24/09/2018 16:00
1366,pcmcat748300670824,Pet Training,pcmcat748300670824,0,159,3,24/09/2018 16:00,24/09/2018 16:00
1367,pcmcat359400050017,Pet Tracking Devices,pcmcat359400050017,0,159,3,24/09/2018 16:00,24/09/2018 16:00
1368,pcmcat748300670624,Pet Carriers & Kennels,pcmcat748300670624,0,159,3,24/09/2018 16:00,24/09/2018 16:00
1369,pcmcat748300670996,Pet Furniture,pcmcat748300670996,0,159,3,24/09/2018 16:00,24/09/2018 16:00
1370,pcmcat748300670752,Pet Toys,pcmcat748300670752,0,159,3,24/09/2018 16:00,24/09/2018 16:00
1371,pcmcat303000050004,Washer and Dryer Bundles,pcmcat303000050004,0,163,3,24/09/2018 16:00,24/09/2018 16:00
1372,abcat0910001,Washing Machines,abcat0910001,0,163,3,24/09/2018 16:00,24/09/2018 16:00
1373,abcat0910004,Dryers,abcat0910004,0,163,3,24/09/2018 16:00,24/09/2018 16:00
1374,abcat0910005,Stacked Units,abcat0910005,0,163,3,24/09/2018 16:00,24/09/2018 16:00
1375,pcmcat245000050019,Washer Dryer Combos,pcmcat245000050019,0,163,3,24/09/2018 16:00,24/09/2018 16:00
1376,abcat0910006,Pedestals & Organization,abcat0910006,0,163,3,24/09/2018 16:00,24/09/2018 16:00
1377,pcmcat198600050030,Stacking Kits,pcmcat198600050030,0,163,3,24/09/2018 16:00,24/09/2018 16:00
1378,abcat0916014,Washer Accessories,abcat0916014,0,163,3,24/09/2018 16:00,24/09/2018 16:00
1379,abcat0916002,Dryer Accessories,abcat0916002,0,163,3,24/09/2018 16:00,24/09/2018 16:00
1381,pcmcat198600050035,Cleaners & Detergents,pcmcat198600050035,0,163,3,24/09/2018 16:00,24/09/2018 16:00
1382,pcmcat198600050031,Washer & Dryer Accessories,pcmcat198600050031,0,163,3,24/09/2018 16:00,24/09/2018 16:00
1384,abcat0901004,French Door Refrigerators,abcat0901004,0,164,3,24/09/2018 16:00,24/09/2018 16:00
1385,abcat0901005,Side-by-Side Refrigerators,abcat0901005,0,164,3,24/09/2018 16:00,24/09/2018 16:00
1386,abcat0901006,Top-Freezer Refrigerators,abcat0901006,0,164,3,24/09/2018 16:00,24/09/2018 16:00
1387,abcat0901001,Bottom-Freezer Refrigerators,abcat0901001,0,164,3,24/09/2018 16:00,24/09/2018 16:00
1388,abcat0901003,Counter-Depth Refrigerators,abcat0901003,0,164,3,24/09/2018 16:00,24/09/2018 16:00
1389,pcmcat202800050007,Freezerless Refrigerators,pcmcat202800050007,0,164,3,24/09/2018 16:00,24/09/2018 16:00
1390,pcmcat202800050008,Drawer Refrigerators,pcmcat202800050008,0,164,3,24/09/2018 16:00,24/09/2018 16:00
1391,abcat0901002,Mini Fridges,abcat0901002,0,164,3,24/09/2018 16:00,24/09/2018 16:00
1392,pcmcat1484596902850,"Kegerators, Beverage & Wine Coolers",pcmcat1484596902850,0,164,3,24/09/2018 16:00,24/09/2018 16:00
1393,pcmcat367400050001,All Refrigerators,pcmcat367400050001,0,164,3,24/09/2018 16:00,24/09/2018 16:00
1394,abcat0916004,Refrigerator Parts & Accessories,abcat0916004,0,164,3,24/09/2018 16:00,24/09/2018 16:00
1395,pcmcat245700050026,Refrigerator Water Filters & Icemakers,pcmcat245700050026,0,164,3,24/09/2018 16:00,24/09/2018 16:00
1397,abcat0902001,Chest Freezers,abcat0902001,0,165,3,24/09/2018 16:00,24/09/2018 16:00
1398,abcat0902002,Upright Freezers,abcat0902002,0,165,3,24/09/2018 16:00,24/09/2018 16:00
1399,abcat0902003,Ice Makers,abcat0902003,0,165,3,24/09/2018 16:00,24/09/2018 16:00
1400,abcat0904003,Ranges,abcat0904003,0,166,3,24/09/2018 16:00,24/09/2018 16:00
1401,abcat0904001,Cooktops,abcat0904001,0,166,3,24/09/2018 16:00,24/09/2018 16:00
1402,abcat0904004,Wall Ovens,abcat0904004,0,166,3,24/09/2018 16:00,24/09/2018 16:00
1403,abcat0904002,Range Hoods & Downdraft Ventilation,abcat0904002,0,166,3,24/09/2018 16:00,24/09/2018 16:00
1404,abcat0904005,Warming Drawers,abcat0904005,0,166,3,24/09/2018 16:00,24/09/2018 16:00
1405,abcat0916003,Range & Oven Accessories,abcat0916003,0,166,3,24/09/2018 16:00,24/09/2018 16:00
1407,pcmcat748301803023,All Microwaves,pcmcat748301803023,0,167,3,24/09/2018 16:00,24/09/2018 16:00
1408,abcat0903001,Over-the-Range Microwaves,abcat0903001,0,167,3,24/09/2018 16:00,24/09/2018 16:00
1409,pcmcat328000050020,Built-In Microwaves,pcmcat328000050020,0,167,3,24/09/2018 16:00,24/09/2018 16:00
1410,pcmcat328000050021,Countertop Microwaves,pcmcat328000050021,0,167,3,24/09/2018 16:00,24/09/2018 16:00
1411,abcat0903002,Compact Microwaves,abcat0903002,0,167,3,24/09/2018 16:00,24/09/2018 16:00
1412,pcmcat372300050020,Convection Microwaves,pcmcat372300050020,0,167,3,24/09/2018 16:00,24/09/2018 16:00
1413,pcmcat180700050010,Wall Oven & Microwave Combos,pcmcat180700050010,0,167,3,24/09/2018 16:00,24/09/2018 16:00
1414,pcmcat266700050012,Microwave Drawers,pcmcat266700050012,0,167,3,24/09/2018 16:00,24/09/2018 16:00
1415,abcat0916015,Microwave Accessories,abcat0916015,0,167,3,24/09/2018 16:00,24/09/2018 16:00
1417,pcmcat311200050012,Microwave Installation Services,pcmcat311200050012,0,167,3,24/09/2018 16:00,24/09/2018 16:00
1418,abcat0903003,Mid-Size Microwaves,abcat0903003,0,167,3,24/09/2018 16:00,24/09/2018 16:00
1419,pcmcat748301803095,Microwave & Wall Oven Combos,pcmcat748301803095,0,167,3,24/09/2018 16:00,24/09/2018 16:00
1420,abcat0903004,Full-Size Microwaves,abcat0903004,0,167,3,24/09/2018 16:00,24/09/2018 16:00
1421,abcat0905001,Built-In Dishwashers,abcat0905001,0,168,3,24/09/2018 16:00,24/09/2018 16:00
1422,abcat0905002,Portable & Countertop Dishwashers,abcat0905002,0,168,3,24/09/2018 16:00,24/09/2018 16:00
1423,abcat0916001,Dishwasher Accessories,abcat0916001,0,168,3,24/09/2018 16:00,24/09/2018 16:00
1425,abcat0905003,Specialty Dishwashers,abcat0905003,0,168,3,24/09/2018 16:00,24/09/2018 16:00
1426,pcmcat311200050011,Dishwasher Installation Services,pcmcat311200050011,0,168,3,24/09/2018 16:00,24/09/2018 16:00
1427,abcat0912013,Air Fryers & Deep Fryers,abcat0912013,0,169,3,24/09/2018 16:00,24/09/2018 16:00
1428,pcmcat748301695363,Bar & Accessories,pcmcat748301695363,0,169,3,24/09/2018 16:00,24/09/2018 16:00
1429,abcat0912011,Blenders & Juicers,abcat0912011,0,169,3,24/09/2018 16:00,24/09/2018 16:00
1430,pcmcat194000050020,Buffet Servers & Chafing Dishes,pcmcat194000050020,0,169,3,24/09/2018 16:00,24/09/2018 16:00
1431,pcmcat367400050002,"Coffee, Tea & Espresso",pcmcat367400050002,0,169,3,24/09/2018 16:00,24/09/2018 16:00
1432,pcmcat328000050021,Countertop Microwaves,pcmcat328000050021,0,169,3,24/09/2018 16:00,24/09/2018 16:00
1433,pcmcat748301695371,"Cookware, Bakeware & Cutlery",pcmcat748301695371,0,169,3,24/09/2018 16:00,24/09/2018 16:00
1434,abcat0912014,Electric Griddles & Hotplates,abcat0912014,0,169,3,24/09/2018 16:00,24/09/2018 16:00
1435,pcmcat748301695489,Food Processors & Baby Food Makers,pcmcat748301695489,0,169,3,24/09/2018 16:00,24/09/2018 16:00
1436,pcmcat1484596902850,"Kegerators, Beverage & Wine Coolers",pcmcat1484596902850,0,169,3,24/09/2018 16:00,24/09/2018 16:00
1437,abcat0912025,Kitchen Gadgets,abcat0912025,0,169,3,24/09/2018 16:00,24/09/2018 16:00
1438,abcat0901002,Mini Fridges,abcat0901002,0,169,3,24/09/2018 16:00,24/09/2018 16:00
1439,pcmcat194000050021,Meat Slicers & Grinders,pcmcat194000050021,0,169,3,24/09/2018 16:00,24/09/2018 16:00
1440,abcat0912018,Mixers & Mixer Accessories,abcat0912018,0,169,3,24/09/2018 16:00,24/09/2018 16:00
1441,abcat0912021,Skillets & Woks,abcat0912021,0,169,3,24/09/2018 16:00,24/09/2018 16:00
1442,abcat0912012,"Slow Cookers, Crock Pots & Roaster Ovens",abcat0912012,0,169,3,24/09/2018 16:00,24/09/2018 16:00
1443,pcmcat1522166368654,Sous Vide & Immersion Cooking,pcmcat1522166368654,0,169,3,24/09/2018 16:00,24/09/2018 16:00
1444,pcmcat194000050022,Specialty Appliances,pcmcat194000050022,0,169,3,24/09/2018 16:00,24/09/2018 16:00
1445,abcat0912020,"Steamers, Rice Cookers & Pressure Cookers",abcat0912020,0,169,3,24/09/2018 16:00,24/09/2018 16:00
1446,abcat0912022,Toaster & Pizza Ovens,abcat0912022,0,169,3,24/09/2018 16:00,24/09/2018 16:00
1447,abcat0912023,Toasters,abcat0912023,0,169,3,24/09/2018 16:00,24/09/2018 16:00
1448,abcat0912024,Waffle Makers,abcat0912024,0,169,3,24/09/2018 16:00,24/09/2018 16:00
1449,pcmcat161300050013,Water Dispensers & Purifiers,pcmcat161300050013,0,169,3,24/09/2018 16:00,24/09/2018 16:00
1450,pcmcat258600050009,Wine Accessories,pcmcat258600050009,0,169,3,24/09/2018 16:00,24/09/2018 16:00
1451,pcmcat169000050017,Ethnic Cooking,pcmcat169000050017,0,169,3,24/09/2018 16:00,24/09/2018 16:00
1452,abcat0912010,Cooking & Baking,abcat0912010,0,169,3,24/09/2018 16:00,24/09/2018 16:00
1453,abcat0912028,Pizza Ovens,abcat0912028,0,169,3,24/09/2018 16:00,24/09/2018 16:00
1454,pcmcat261500050000,Refurbished Small Appliances,pcmcat261500050000,0,169,3,24/09/2018 16:00,24/09/2018 16:00
1455,pcmcat1489686649579,Top Picks for Vacuums,pcmcat1489686649579,0,170,3,24/09/2018 16:00,24/09/2018 16:00
1456,pcmcat338600050020,All Vacuums & Floor Care,pcmcat338600050020,0,170,3,24/09/2018 16:00,24/09/2018 16:00
1457,abcat0911006,Upright Vacuums,abcat0911006,0,170,3,24/09/2018 16:00,24/09/2018 16:00
1458,abcat0911002,Canister Vacuums,abcat0911002,0,170,3,24/09/2018 16:00,24/09/2018 16:00
1459,pcmcat748301868674,Cordless Vacuums,pcmcat748301868674,0,170,3,24/09/2018 16:00,24/09/2018 16:00
1460,abcat0911004,Handheld & Stick Vacuums,abcat0911004,0,170,3,24/09/2018 16:00,24/09/2018 16:00
1461,pcmcat164800050018,Robot Vacuums & Mops,pcmcat164800050018,0,170,3,24/09/2018 16:00,24/09/2018 16:00
1462,pcmcat1492093207796,Pet Vacuums,pcmcat1492093207796,0,170,3,24/09/2018 16:00,24/09/2018 16:00
1463,abcat0911003,Commercial & Garage Vacuums,abcat0911003,0,170,3,24/09/2018 16:00,24/09/2018 16:00
1464,abcat0911007,Steam Mops,abcat0911007,0,170,3,24/09/2018 16:00,24/09/2018 16:00
1465,abcat0911008,Carpet Cleaners,abcat0911008,0,170,3,24/09/2018 16:00,24/09/2018 16:00
1466,abcat0916008,Vacuum & Floor Care Accessories,abcat0916008,0,170,3,24/09/2018 16:00,24/09/2018 16:00
1467,abcat0911001,Vacuumsx,abcat0911001,0,170,3,24/09/2018 16:00,24/09/2018 16:00
1468,abcat0907001,Air Conditioners,abcat0907001,0,171,3,24/09/2018 16:00,24/09/2018 16:00
1469,abcat0908001,Air Purifiers,abcat0908001,0,171,3,24/09/2018 16:00,24/09/2018 16:00
1470,abcat0908002,Dehumidifiers,abcat0908002,0,171,3,24/09/2018 16:00,24/09/2018 16:00
1471,pcmcat748300687156,Essential Oil Diffusers & Oils,pcmcat748300687156,0,171,3,24/09/2018 16:00,24/09/2018 16:00
1472,pcmcat387200050003,Evaporative Coolers,pcmcat387200050003,0,171,3,24/09/2018 16:00,24/09/2018 16:00
1473,abcat0907006,Fans,abcat0907006,0,171,3,24/09/2018 16:00,24/09/2018 16:00
1474,pcmcat268100050002,Fireplaces,pcmcat268100050002,0,171,3,24/09/2018 16:00,24/09/2018 16:00
1475,abcat0908003,Humidifiers,abcat0908003,0,171,3,24/09/2018 16:00,24/09/2018 16:00
1476,pcmcat179200050013,Patio Heaters,pcmcat179200050013,0,171,3,24/09/2018 16:00,24/09/2018 16:00
1477,pcmcat308100050018,Smart & Wi-Fi Thermostats,pcmcat308100050018,0,171,3,24/09/2018 16:00,24/09/2018 16:00
1478,abcat0907007,Space Heaters,abcat0907007,0,171,3,24/09/2018 16:00,24/09/2018 16:00
1479,pcmcat254000050010,Thermostats,pcmcat254000050010,0,171,3,24/09/2018 16:00,24/09/2018 16:00
1480,abcat0912002,Irons,abcat0912002,0,172,3,24/09/2018 16:00,24/09/2018 16:00
1481,abcat0912004,Steamers & Presses,abcat0912004,0,172,3,24/09/2018 16:00,24/09/2018 16:00
1482,abcat0912003,Sewing Machines,abcat0912003,0,172,3,24/09/2018 16:00,24/09/2018 16:00
1483,pcmcat303700050016,Air Purifier Filters & Parts,pcmcat303700050016,0,174,3,24/09/2018 16:00,24/09/2018 16:00
1484,pcmcat303700050017,Dehumidifier Filters & Parts,pcmcat303700050017,0,174,3,24/09/2018 16:00,24/09/2018 16:00
1485,abcat0916001,Dishwasher Accessories,abcat0916001,0,174,3,24/09/2018 16:00,24/09/2018 16:00
1486,abcat0916002,Dryer Accessories,abcat0916002,0,174,3,24/09/2018 16:00,24/09/2018 16:00
1487,pcmcat248700050022,General Appliance Accessories,pcmcat248700050022,0,174,3,24/09/2018 16:00,24/09/2018 16:00
1488,pcmcat303700050018,Humidifier Filters & Parts,pcmcat303700050018,0,174,3,24/09/2018 16:00,24/09/2018 16:00
1489,abcat0916015,Microwave Accessories,abcat0916015,0,174,3,24/09/2018 16:00,24/09/2018 16:00
1490,abcat0916003,Range & Oven Accessories,abcat0916003,0,174,3,24/09/2018 16:00,24/09/2018 16:00
1491,abcat0916004,Refrigerator Parts & Accessories,abcat0916004,0,174,3,24/09/2018 16:00,24/09/2018 16:00
1492,pcmcat245700050026,Refrigerator Water Filters & Icemakers,pcmcat245700050026,0,174,3,24/09/2018 16:00,24/09/2018 16:00
1493,pcmcat268100050003,Air Conditioner Accessories,pcmcat268100050003,0,174,3,24/09/2018 16:00,24/09/2018 16:00
1494,abcat0916014,Washer Accessories,abcat0916014,0,174,3,24/09/2018 16:00,24/09/2018 16:00
1495,abcat0916008,Vacuum & Floor Care Accessories,abcat0916008,0,174,3,24/09/2018 16:00,24/09/2018 16:00
1496,pcmcat198600050031,Washer & Dryer Accessories,pcmcat198600050031,0,174,3,24/09/2018 16:00,24/09/2018 16:00
1497,pcmcat345400050023,Range Hood Parts & Accessories,pcmcat345400050023,0,174,3,24/09/2018 16:00,24/09/2018 16:00
1498,pcmcat367200050002,Fireplace Accessories,pcmcat367200050002,0,174,3,24/09/2018 16:00,24/09/2018 16:00
1499,abcat0906002,Sink Garbage Disposals,abcat0906002,0,174,3,24/09/2018 16:00,24/09/2018 16:00
1500,abcat0906001,Trash Compactors,abcat0906001,0,174,3,24/09/2018 16:00,24/09/2018 16:00
1501,pcmcat748301110828,Built-In Kitchen Appliance Packages,pcmcat748301110828,0,176,3,24/09/2018 16:00,24/09/2018 16:00
1502,pcmcat748302046941,Kitchen Appliance Innovations,pcmcat748302046941,0,178,3,24/09/2018 16:00,24/09/2018 16:00
1503,pcmcat1505156240478,Beer Enthusiast,pcmcat1505156240478,0,189,3,24/09/2018 16:00,24/09/2018 16:00
1504,pcmcat1506110275986,Wine Enthusiast,pcmcat1506110275986,0,189,3,24/09/2018 16:00,24/09/2018 16:00
1505,pcmcat1505154664757,DO NOT USE,pcmcat1505154664757,0,189,3,24/09/2018 16:00,24/09/2018 16:00
1506,abcat0915005,"Shavers, Trimmers & Groomers",abcat0915005,0,196,3,24/09/2018 16:00,24/09/2018 16:00
1507,abcat0915009,Hair Care,abcat0915009,0,196,3,24/09/2018 16:00,24/09/2018 16:00
1508,abcat0915010,Oral Care,abcat0915010,0,196,3,24/09/2018 16:00,24/09/2018 16:00
1509,abcat0915001,Spa & Relaxation,abcat0915001,0,196,3,24/09/2018 16:00,24/09/2018 16:00
1510,pcmcat259100050005,Skin Care,pcmcat259100050005,0,196,3,24/09/2018 16:00,24/09/2018 16:00
1511,pcmcat238300050018,Mirrors,pcmcat238300050018,0,196,3,24/09/2018 16:00,24/09/2018 16:00
1512,pcmcat222900050018,Light Therapy,pcmcat222900050018,0,196,3,24/09/2018 16:00,24/09/2018 16:00
1513,abcat0915013,Scales,abcat0915013,0,196,3,24/09/2018 16:00,24/09/2018 16:00
1514,pcmcat748300687156,Essential Oil Diffusers & Oils,pcmcat748300687156,0,196,3,24/09/2018 16:00,24/09/2018 16:00
